type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
white,7.5,0.15,0.38,0.07100591715976333,0.46875,0.23684210526315788,0.37549407114624506,0.9946,3.24,0.44,0.32258064516129037,5
white,7.1,0.23,0.24,0.2840236686390533,0.3125,0.7763157894736842,0.7509881422924901,0.9948,3.19,0.78,0.32258064516129037,4
white,6.5,0.29,0.53,0.06508875739644972,0.3229166666666667,0.5263157894736842,0.7351778656126482,0.9922,3.26,0.59,0.3870967741935485,7
white,5.8,0.54,0.0,0.047337278106508875,0.25,0.5131578947368421,0.39920948616600793,0.98918,3.26,0.35,0.7096774193548389,5
red,7.4,0.49,0.27,0.08875739644970415,0.6458333333333333,0.17105263157894737,0.07509881422924901,0.99388,3.35,0.63,0.6451612903225807,6
white,6.6,0.23,0.24,0.1952662721893491,0.37499999999999994,0.4605263157894737,0.5217391304347826,0.9922,3.15,0.64,0.5322580645161292,7
white,6.0,0.16,0.36,0.0591715976331361,0.34375,0.15789473684210525,0.21739130434782608,0.99143,3.22,0.54,0.4516129032258066,6
red,6.9,0.63,0.02,0.07692307692307691,0.71875,0.2236842105263158,0.09486166007905138,0.99712,3.4,0.75,0.2903225806451614,5
red,8.6,0.22,0.36,0.07692307692307691,0.5729166666666666,0.6842105263157895,0.28063241106719367,0.99604,3.47,0.87,0.48387096774193555,7
white,6.3,0.25,0.23,0.8461538461538463,0.3125,0.6052631578947368,0.5375494071146245,0.99705,3.14,0.35,0.2741935483870967,6
red,8.6,0.38,0.36,0.14201183431952663,0.7500000000000001,0.3815789473684211,0.44664031620553357,0.997,3.2,0.56,0.2258064516129033,5
white,8.1,0.33,0.22,0.2721893491124261,0.3958333333333333,0.3026315789473684,0.5731225296442688,0.99527,3.22,0.47,0.37096774193548404,5
white,6.2,0.38,0.18,0.4023668639053255,0.8958333333333334,0.35526315789473684,0.7470355731225297,0.99773,3.53,0.71,0.1935483870967741,4
white,6.2,0.23,0.36,0.9822485207100591,0.3125,0.47368421052631576,0.4901185770750988,0.99946,3.23,0.43,0.12903225806451626,6
red,7.5,0.685,0.07,0.11242603550295859,0.5104166666666666,0.05263157894736842,0.011857707509881422,0.99632,3.38,0.55,0.46774193548387105,4
red,6.0,0.33,0.32,0.727810650887574,0.46875,0.06578947368421052,0.42292490118577075,0.99572,3.3,0.56,0.5645161290322581,4
white,5.3,0.3,0.16,0.21301775147928997,0.20833333333333337,0.47368421052631576,0.3715415019762846,0.9905,3.3,0.36,0.6129032258064518,8
red,9.3,0.4,0.49,0.11242603550295859,0.7916666666666667,0.4868421052631579,0.5375494071146245,0.9978,3.22,0.55,0.2258064516129033,5
white,6.3,0.16,0.22,0.04142011834319528,0.38541666666666663,0.2236842105263158,0.23715415019762845,0.99307,3.61,0.55,0.37096774193548404,6
red,12.3,0.5,0.49,0.09467455621301776,0.8333333333333334,0.05263157894736842,0.03162055335968379,1.0002,3.19,0.44,0.25806451612903225,5
white,5.8,0.18,0.37,0.029585798816568056,0.28124999999999994,0.39473684210526316,0.3557312252964427,0.98942,3.16,0.48,0.6451612903225807,6
red,8.3,0.78,0.1,0.1183431952662722,0.7500000000000001,0.5789473684210527,0.3201581027667984,0.9983,3.48,0.53,0.32258064516129037,5
red,9.0,0.58,0.25,0.08284023668639054,0.9895833333333334,0.09210526315789473,0.05928853754940711,0.99769,3.27,0.72,0.25806451612903225,5
white,6.7,0.41,0.24,0.2840236686390533,0.27083333333333337,0.42105263157894735,0.4308300395256917,0.9901,3.12,0.44,0.7892473112903228,7
white,6.9,0.26,0.27,0.21301775147928997,0.22916666666666666,0.25,0.2924901185770751,0.99089,3.12,0.39,0.5645161290322581,6
white,6.6,0.22,0.29,0.8165680473372782,0.38541666666666663,0.5,0.4426877470355731,0.99834,3.05,0.5,0.17741935483870963,6
red,12.7,0.6,0.49,0.1301775147928994,0.6875,0.05263157894736842,0.05138339920948617,0.9994,3.14,0.57,0.5483870967741936,5
white,6.5,0.32,0.48,0.43786982248520717,0.17708333333333334,0.2236842105263158,0.3241106719367589,0.99144,3.22,0.79,0.7580645161290323,4
white,7.8,0.2,0.24,0.0591715976331361,0.17708333333333334,0.32894736842105265,0.7233201581027668,0.991,3.08,0.74,0.6612903225806451,7
white,7.3,0.26,0.53,0.7159763313609467,0.3958333333333333,0.7828947368421053,0.6264822134387352,0.9984,3.06,0.45,0.17741935483870963,6
white,6.8,0.18,0.24,0.5443786982248522,0.5104166666666666,0.8289473684210527,0.7193675889328063,0.9952,3.13,0.51,0.41935483870967744,6
white,6.6,0.34,0.34,0.1183431952662722,0.43749999999999994,0.5197368421052632,0.8063241106719368,0.99314,3.15,0.61,0.32258064516129037,5
white,6.2,0.24,0.29,0.7514792899408286,0.3125,0.631578947368421,0.4901185770750988,0.9952,3.33,0.46,0.48387096774193555,8
white,7.8,0.3,0.74,0.07100591715976333,0.25,0.42105263157894735,0.5928853754940712,0.991,3.29,0.52,0.774193548387097,6
red,6.9,0.52,0.25,0.1183431952662722,0.7500000000000001,0.11842105263157894,0.1225296442687747,0.99685,3.46,0.5,0.48387096774193555,5
white,7.3,0.19,0.27,0.7869822485207102,0.5,0.5789473684210527,0.5889328063241107,0.99807,2.94,0.41,0.12903225806451626,8
red,10.8,0.45,0.33,0.11242603550295859,0.9375000000000001,0.25,0.12648221343873517,0.99818,3.24,0.71,0.4516129032258066,5
white,8.1,0.2,0.28,0.017751479289940832,0.14583333333333334,0.631578947368421,0.3201581027667984,0.99062,2.92,0.36,0.5,6
red,7.0,0.23,0.4,0.0591715976331361,0.5625,0.2631578947368421,0.24110671936758893,0.9952,3.5,0.63,0.5,5
white,5.9,0.54,0.0,0.011834319526627224,0.23958333333333331,0.14473684210526316,0.30039525691699603,0.99286,3.25,0.36,0.12903225806451626,5
white,7.1,0.37,0.3,0.3313609467455622,0.3229166666666667,0.631578947368421,0.525691699604743,0.99021,3.17,0.27,0.903225806451613,6
white,6.4,0.475,0.06,0.02366863905325444,0.21874999999999997,0.10526315789473684,0.49407114624505927,0.9904,2.97,0.29,0.4516129032258066,5
red,6.4,0.865,0.03,0.15384615384615385,0.6458333333333333,0.34210526315789475,0.20553359683794467,0.995,3.61,0.49,0.7580645161290323,6
red,7.4,0.49,0.19,0.14201183431952663,0.7083333333333334,0.19736842105263158,0.1225296442687747,0.9966,3.37,0.51,0.40322580645161293,5
white,6.9,0.25,0.47,0.4615384615384616,0.34375,0.4605263157894737,0.5928853754940712,0.99604,3.15,0.55,0.2258064516129033,6
white,9.2,0.25,0.34,0.03550295857988166,0.17708333333333334,0.39473684210526316,0.3438735177865613,0.9916,2.93,0.37,0.5322580645161292,7
red,7.1,0.43,0.42,0.2899408284023669,0.6458333333333333,0.35526315789473684,0.48221343873517786,0.9973,3.42,0.71,0.40322580645161293,5
white,7.9,0.16,0.3,0.24852071005917162,0.29166666666666663,0.47368421052631576,0.6521739130434783,0.9967,3.47,0.44,0.16129032258064518,4
white,7.8,0.39,0.26,0.5502958579881657,0.5208333333333333,0.42105263157894735,0.691699604743083,0.9955,3.04,0.42,0.46774193548387105,6
white,7.3,0.31,0.69,0.5680473372781065,0.3333333333333333,0.75,0.6086956521739131,0.9977,3.06,0.45,0.09677419354838705,5
white,7.8,0.27,0.28,0.07100591715976333,0.4270833333333333,0.2631578947368421,0.4782608695652174,0.9934,3.15,0.44,0.3064516129032259,5
white,7.2,0.23,0.39,0.10059171597633135,0.25,0.3684210526315789,0.3794466403162055,0.9908,3.26,0.54,0.6935483870967744,7
white,8.0,0.74,0.21,0.20118343195266272,0.4270833333333333,0.3026315789473684,0.5019762845849802,0.99418,3.06,0.38,0.2741935483870967,5
white,6.1,0.3,0.56,0.12426035502958581,0.38541666666666663,0.5921052631578947,0.7035573122529645,0.9924,3.31,0.57,0.46774193548387105,6
white,6.6,0.21,0.31,0.6390532544378699,0.3125,0.5921052631578947,0.6284584980237155,0.99795,3.41,0.44,0.2903225806451614,7
red,6.6,0.58,0.02,0.10650887573964497,0.625,0.23684210526315788,0.13438735177865613,0.99387,3.38,0.66,0.7419354838709677,6
red,11.3,0.34,0.45,0.08284023668639054,0.7604166666666667,0.06578947368421052,0.03557312252964427,0.9988,2.94,0.66,0.1935483870967741,6
white,6.6,0.31,0.28,0.047337278106508875,0.27083333333333337,0.35526315789473684,0.39920948616600793,0.98836,3.0,0.4,0.8387096774193549,6
white,6.8,0.18,0.28,0.47928994082840237,0.3958333333333333,0.6710526315789473,0.932806324110672,0.9952,3.22,0.53,0.40322580645161293,6
white,6.5,0.425,0.4,0.7396449704142013,0.3020833333333333,0.7631578947368421,0.9288537549407114,0.9979,3.23,0.57,0.16129032258064518,5
red,8.8,0.61,0.14,0.10650887573964497,0.6041666666666666,0.11842105263157894,0.1422924901185771,0.9969,3.19,0.59,0.24193548387096778,5
red,7.2,0.53,0.14,0.08875739644970415,0.5729166666666666,0.18421052631578946,0.09090909090909091,0.99323,3.35,0.61,0.6612903225806451,6
red,5.9,0.29,0.25,0.7573964497041421,0.6041666666666666,0.9342105263157895,0.6086956521739131,0.99721,3.33,0.54,0.37096774193548404,6
red,6.0,0.42,0.19,0.08284023668639054,0.6875,0.27631578947368424,0.16205533596837945,0.99522,3.39,0.78,0.32258064516129037,6
white,8.1,0.46,0.31,0.06508875739644972,0.44791666666666663,0.6447368421052632,0.6996047430830039,0.9923,3.03,0.42,0.5161290322580645,5
white,5.1,0.25,0.36,0.04142011834319528,0.27083333333333337,0.5131578947368421,0.2845849802371542,0.9891,3.23,0.64,0.6612903225806451,7
white,6.8,0.29,0.22,0.16568047337278108,0.27083333333333337,0.5131578947368421,0.45849802371541504,0.99024,3.09,0.47,0.6935483870967744,6
white,6.3,0.305,0.22,0.911242603550296,0.5416666666666666,0.32894736842105265,0.5335968379446641,0.99824,3.08,0.5,0.17741935483870963,5
white,8.1,0.26,0.37,0.07692307692307691,0.65625,0.618421052631579,0.6047430830039525,0.9949,3.37,0.7,0.46774193548387105,6
white,6.9,0.48,0.36,0.1715976331360947,0.21874999999999997,0.39473684210526316,0.5098814229249012,0.9904,3.14,0.38,0.6774193548387096,7
red,10.3,0.53,0.48,0.11242603550295859,0.5625,0.06578947368421052,0.07509881422924901,0.9998,3.12,0.59,0.20967741935483886,6
red,6.7,0.54,0.13,0.08284023668639054,0.6979166666666667,0.18421052631578946,0.11857707509881422,0.9973,3.61,0.64,0.2903225806451614,5
red,9.9,0.74,0.28,0.1183431952662722,0.71875,0.2631578947368421,0.28063241106719367,0.998,3.28,0.51,0.2903225806451614,5
white,8.1,0.28,0.4,0.37278106508875747,0.4270833333333333,0.3815789473684211,0.35968379446640314,0.9951,3.26,0.44,0.3387096774193548,6
white,7.6,0.27,0.29,0.11242603550295859,0.5208333333333333,0.47368421052631576,0.4308300395256917,0.99328,3.09,0.37,0.2903225806451614,5
white,5.7,0.26,0.3,0.07100591715976333,0.3125,0.3815789473684211,0.391304347826087,0.98995,3.48,0.52,0.7258064516129034,7
white,7.3,0.26,0.3,0.5147928994082841,0.4270833333333333,0.4473684210526316,0.5849802371541502,0.99581,3.21,0.5,0.3870967741935485,6
white,6.5,0.15,0.44,0.7100591715976332,0.44791666666666663,0.8421052631578947,0.6007905138339921,0.99688,3.26,0.7,0.37096774193548404,7
red,7.2,0.57,0.06,0.0591715976331361,0.6979166666666667,0.10526315789473684,0.08300395256916997,0.9972,3.36,0.7,0.25806451612903225,6
white,6.0,0.2,0.25,0.08284023668639054,0.3333333333333333,0.3815789473684211,0.35177865612648224,0.99078,3.27,0.56,0.5,6
red,7.8,0.54,0.26,0.08284023668639054,0.8229166666666666,0.2894736842105263,0.16600790513833993,0.9981,3.41,0.74,0.1935483870967741,6
red,12.8,0.3,0.74,0.1183431952662722,0.8958333333333334,0.10526315789473684,0.08695652173913043,0.9994,3.2,0.77,0.4516129032258066,7
white,6.5,0.32,0.12,0.6449704142011835,0.25,0.4473684210526316,0.6284584980237155,0.9974,3.22,0.32,0.16129032258064518,5
white,7.2,0.23,0.39,0.10059171597633135,0.25,0.3684210526315789,0.3794466403162055,0.9908,3.26,0.54,0.6935483870967744,7
white,6.8,0.19,0.34,0.07692307692307691,0.3229166666666667,0.5263157894736842,0.4031620553359684,0.99,3.25,0.45,0.7903225806451615,6
white,7.4,0.19,0.3,0.047337278106508875,0.5,0.42105263157894735,0.5098814229249012,0.993,3.12,0.5,0.25806451612903225,6
white,6.4,0.37,0.12,0.31360946745562135,0.4895833333333333,0.06578947368421052,0.3359683794466403,0.99536,3.06,0.46,0.06451612903225813,4
white,6.8,0.11,0.27,0.4733727810650888,0.3645833333333333,0.5789473684210527,0.38735177865612647,0.99454,3.2,0.37,0.3064516129032259,6
white,6.6,0.22,0.23,0.9881656804733728,0.3958333333333333,0.47368421052631576,0.4426877470355731,0.99906,3.08,0.46,0.12903225806451626,6
white,8.6,0.18,0.4,0.029585798816568056,0.3229166666666667,0.25,0.39920948616600793,0.9923,2.94,0.32,0.35483870967741926,7
white,6.8,0.2,0.27,0.03550295857988166,0.2604166666666667,0.23684210526315788,0.2450592885375494,0.9902,3.14,0.37,0.596774193548387,4
white,7.4,0.35,0.24,0.31952662721893493,0.34375,0.35526315789473684,0.4624505928853755,0.99304,3.14,0.44,0.5322580645161292,5
red,8.3,0.26,0.42,0.08284023668639054,0.7395833333333334,0.13157894736842105,0.08300395256916997,0.9974,3.21,0.8,0.2258064516129033,6
red,7.5,0.38,0.48,0.1183431952662722,0.6666666666666666,0.27631578947368424,0.308300395256917,0.9972,3.32,0.7,0.25806451612903225,4
white,8.1,0.43,0.42,0.3550295857988166,0.25,0.4605263157894737,0.5335968379446641,0.9918,2.98,0.39,0.8548387096774196,7
white,7.3,0.49,0.32,0.2721893491124261,0.35416666666666663,0.2236842105263158,0.38735177865612647,0.9952,3.24,0.45,0.4354838709677419,4
white,7.9,0.25,0.35,0.36094674556213024,0.3125,0.27631578947368424,0.22924901185770752,0.99362,2.93,0.49,0.4354838709677419,5
white,6.7,0.3,0.5,0.6804733727810651,0.37499999999999994,0.4868421052631579,0.4782608695652174,0.9974,3.04,0.53,0.1451612903225807,6
white,6.9,0.45,0.27,0.24260355029585803,0.27083333333333337,0.21052631578947367,0.2924901185770751,0.99058,3.12,0.36,0.7258064516129034,7
white,7.3,0.16,0.35,0.053254437869822494,0.28124999999999994,0.3684210526315789,0.4031620553359684,0.99342,3.27,0.51,0.35483870967741926,6
white,6.7,0.26,0.29,0.38461538461538464,0.28124999999999994,0.35526315789473684,0.3715415019762846,0.99534,3.08,0.36,0.20967741935483886,6
red,11.0,0.3,0.58,0.08875739644970415,0.46875,0.07894736842105263,0.05138339920948617,0.998,3.31,0.88,0.40322580645161293,7
white,5.9,0.29,0.16,0.4319526627218936,0.3645833333333333,0.618421052631579,0.7549407114624506,0.99512,3.21,0.36,0.2258064516129033,5
white,7.8,0.17,0.5,0.04142011834319528,0.37499999999999994,0.4473684210526316,0.5296442687747036,0.9904,3.16,0.4,0.6451612903225807,6
red,8.5,0.32,0.42,0.10059171597633135,0.6875,0.14473684210526316,0.05138339920948617,0.99434,3.14,0.71,0.6129032258064518,7
white,6.0,0.26,0.5,0.09467455621301776,0.40625,0.7631578947368421,0.5810276679841897,0.9928,3.08,0.61,0.2903225806451614,5
white,6.5,0.18,0.41,0.8047337278106509,0.3125,0.6052631578947368,0.48616600790513836,0.99678,3.28,0.72,0.37096774193548404,7
red,9.6,0.68,0.24,0.09467455621301776,0.8125,0.05263157894736842,0.08695652173913043,0.9988,3.14,0.6,0.35483870967741926,5
white,8.0,0.23,0.35,0.5088757396449705,0.3645833333333333,0.6842105263157895,0.7114624505928854,0.997,3.09,0.56,0.24193548387096778,7
white,7.4,0.41,0.66,0.6035502958579883,0.43749999999999994,1.0,0.7430830039525692,0.9976,3.05,0.46,0.11290322580645151,5
white,7.2,0.19,0.31,0.3372781065088758,0.2604166666666667,0.21052631578947367,0.383399209486166,0.99305,3.15,0.52,0.5483870967741936,7
red,10.5,0.43,0.35,0.15976331360946747,0.8645833333333334,0.3026315789473684,0.25296442687747034,0.99798,3.21,0.69,0.40322580645161293,6
white,7.5,0.305,0.38,0.047337278106508875,0.3958333333333333,0.3815789473684211,0.35177865612648224,0.99158,3.22,0.52,0.5645161290322581,7
white,6.9,0.28,0.24,0.08875739644970415,0.2604166666666667,0.631578947368421,0.45454545454545453,0.98882,2.98,0.43,0.8387096774193549,7
white,9.2,0.34,0.27,0.03550295857988166,0.17708333333333334,0.21052631578947367,0.2648221343873518,0.9921,3.08,0.39,0.4516129032258066,5
white,6.4,0.24,0.26,0.44970414201183434,0.46875,0.6052631578947368,0.6956521739130435,0.99538,3.12,0.5,0.24193548387096778,5
white,6.7,0.62,0.24,0.029585798816568056,0.3125,0.06578947368421052,0.22134387351778656,0.9934,3.41,0.32,0.3870967741935485,5
white,7.5,0.28,0.39,0.5680473372781065,0.37499999999999994,0.7631578947368421,0.8023715415019763,0.9972,3.16,0.63,0.25806451612903225,6
white,6.7,0.46,0.18,0.10650887573964497,0.2604166666666667,0.3157894736842105,0.36363636363636365,0.9896,3.08,0.44,0.7419354838709677,7
white,5.6,0.42,0.34,0.10650887573964497,0.13541666666666666,0.4342105263157895,0.35968379446640314,0.98915,3.22,0.38,0.774193548387097,7
white,6.9,0.25,0.27,0.5000000000000001,0.3125,0.47368421052631576,0.48221343873517786,0.9936,3.27,0.34,0.5322580645161292,8
white,7.6,0.27,0.52,0.15384615384615385,0.35416666666666663,0.35526315789473684,0.5770750988142292,0.99129,3.02,0.53,0.5483870967741936,6
red,6.6,0.56,0.14,0.10650887573964497,0.5729166666666666,0.15789473684210525,0.09090909090909091,0.99397,3.42,0.62,0.596774193548387,7
red,5.2,0.34,0.0,0.07100591715976333,0.4270833333333333,0.34210526315789475,0.22529644268774704,0.9916,3.68,0.79,0.9677419354838711,6
white,6.6,0.44,0.32,0.14201183431952663,0.8958333333333334,0.15789473684210525,0.2727272727272727,0.98954,3.1,0.63,0.774193548387097,6
white,7.7,0.18,0.3,0.03550295857988166,0.38541666666666663,0.631578947368421,0.7628458498023716,0.99413,3.03,0.38,0.20967741935483886,5
white,6.3,0.21,0.28,0.053254437869822494,0.43749999999999994,0.5921052631578947,0.5375494071146245,0.9928,3.23,0.42,0.3387096774193548,6
red,7.1,0.56,0.14,0.0591715976331361,0.71875,0.07894736842105263,0.04743083003952569,0.99592,3.27,0.62,0.20967741935483886,5
white,7.5,0.21,0.68,0.6094674556213019,0.37499999999999994,0.4868421052631579,0.5019762845849802,0.9978,3.0,0.36,0.11290322580645151,5
white,8.3,0.36,0.57,0.8520710059171599,0.44791666666666663,0.4473684210526316,0.9881422924901185,1.0001,2.93,0.64,0.09677419354838705,5
white,7.1,0.26,0.19,0.44970414201183434,0.43749999999999994,0.6842105263157895,0.7154150197628458,0.996,3.16,0.52,0.2741935483870967,5
white,6.3,0.31,0.34,0.09467455621301776,0.37499999999999994,0.25,0.28063241106719367,0.9927,3.3,0.43,0.35483870967741926,5
white,6.7,0.35,0.48,0.48520710059171607,0.4895833333333333,0.4473684210526316,0.6363636363636364,0.99628,3.04,0.47,0.2258064516129033,5
white,6.4,0.28,0.44,0.38461538461538464,0.40625,0.631578947368421,0.6837944664031621,0.99528,3.15,0.48,0.1935483870967741,5
red,7.5,0.52,0.4,0.09467455621301776,0.53125,0.14473684210526316,0.05533596837944664,0.99474,3.26,0.64,0.6129032258064518,6
white,6.2,0.19,0.38,0.26627218934911245,0.10416666666666667,0.27631578947368424,0.30039525691699603,0.98961,3.05,0.36,0.7258064516129034,6
white,9.4,0.29,0.55,0.09467455621301776,0.4270833333333333,0.21052631578947367,0.44664031620553357,0.9962,3.12,0.69,0.37096774193548404,4
white,6.6,0.56,0.15,0.5562130177514794,0.29166666666666663,0.4868421052631579,0.5968379446640316,0.99642,3.28,0.52,0.2258064516129033,5
white,6.1,0.4,0.31,0.017751479289940832,0.40625,0.2894736842105263,0.6482213438735178,0.993,3.22,0.77,0.24193548387096778,6
white,9.7,0.24,0.45,0.03550295857988166,0.25,0.13157894736842105,0.20948616600790515,0.9926,2.74,0.47,0.4516129032258066,6
red,9.0,0.44,0.49,0.10650887573964497,0.71875,0.32894736842105265,0.45454545454545453,0.9978,3.23,0.58,0.1935483870967741,5
white,5.8,0.25,0.28,0.6213017751479291,0.4895833333333333,0.5789473684210527,0.6679841897233202,0.99755,3.42,0.43,0.24193548387096778,5
red,5.7,0.6,0.0,0.047337278106508875,0.5625,0.13157894736842105,0.04743083003952569,0.99191,3.45,0.56,0.6774193548387096,6
white,5.9,0.24,0.26,0.6923076923076924,0.4583333333333333,0.4342105263157895,0.5059288537549407,0.9972,3.34,0.45,0.24193548387096778,6
white,6.1,0.2,0.4,0.07692307692307691,0.19791666666666669,0.40789473684210525,0.5217391304347826,0.9914,3.26,0.72,0.596774193548387,5
white,7.2,0.21,0.41,0.04142011834319528,0.28124999999999994,0.42105263157894735,0.31225296442687744,0.992,3.17,0.51,0.3870967741935485,5
white,6.4,0.29,0.32,0.10650887573964497,0.05208333333333334,0.4342105263157895,0.32806324110671936,0.99008,3.24,0.66,0.7258064516129034,7
red,6.8,0.91,0.06,0.08284023668639054,0.53125,0.039473684210526314,0.019762845849802372,0.99592,3.53,0.64,0.46774193548387105,4
white,8.7,0.22,0.42,0.10059171597633135,0.4583333333333333,0.34210526315789475,0.4268774703557312,0.994,2.99,0.43,0.32258064516129037,5
white,6.5,0.17,0.31,0.053254437869822494,0.3333333333333333,0.4342105263157895,0.45454545454545453,0.99092,3.06,0.46,0.40322580645161293,6
red,5.8,0.61,0.11,0.07100591715976333,0.59375,0.2236842105263158,0.08695652173913043,0.99483,3.55,0.66,0.46774193548387105,6
white,9.2,0.28,0.46,0.15384615384615385,0.5104166666666666,0.5,0.5019762845849802,0.996,3.14,0.58,0.24193548387096778,5
white,6.2,0.28,0.27,0.5739644970414203,0.21874999999999997,0.32894736842105265,0.4031620553359684,0.99388,3.2,0.36,0.4354838709677419,6
white,7.9,0.31,0.22,0.7514792899408286,0.40625,0.5921052631578947,0.8142292490118577,0.99942,3.47,0.59,0.32258064516129037,5
white,6.9,0.16,0.35,0.04142011834319528,0.35416666666666663,0.2631578947368421,0.6956521739130435,0.9927,3.25,0.62,0.4516129032258066,6
white,6.5,0.31,0.14,0.4082840236686391,0.3645833333333333,0.4342105263157895,0.5019762845849802,0.9955,3.22,0.5,0.24193548387096778,5
white,6.6,0.16,0.35,0.07100591715976333,0.34375,0.32894736842105265,0.391304347826087,0.98962,3.19,0.75,0.7096774193548389,7
red,6.2,0.7,0.15,0.26627218934911245,0.6979166666666667,0.15789473684210525,0.08300395256916997,0.99622,3.54,0.6,0.6290322580645162,6
red,5.6,0.31,0.37,0.047337278106508875,0.6770833333333334,0.14473684210526316,0.3557312252964427,0.9954,3.32,0.58,0.1935483870967741,5
red,7.2,0.73,0.02,0.11242603550295859,0.6979166666666667,0.19736842105263158,0.1422924901185771,0.9972,3.44,0.52,0.20967741935483886,5
white,8.8,0.36,0.44,0.07692307692307691,0.3229166666666667,0.10526315789473684,0.45454545454545453,0.9953,3.19,0.48,0.3064516129032259,6
white,6.3,0.32,0.32,0.053254437869822494,0.21874999999999997,0.3026315789473684,0.37549407114624506,0.98923,3.21,0.42,0.8064516129032259,5
red,7.6,0.79,0.21,0.10059171597633135,0.8125,0.2631578947368421,0.2450592885375494,0.9955,3.12,0.44,0.1935483870967741,5
red,7.2,0.48,0.07,0.2899408284023669,0.8333333333333334,0.11842105263157894,0.04743083003952569,0.99684,3.37,0.68,0.5161290322580645,7
white,6.3,0.6,0.44,0.6153846153846154,0.4270833333333333,0.6447368421052632,0.9446640316205533,0.9972,3.19,0.57,0.20967741935483886,4
red,8.9,0.43,0.45,0.07692307692307691,0.44791666666666663,0.06578947368421052,0.039525691699604744,0.9948,3.35,0.7,0.7258064516129034,6
white,5.8,0.2,0.27,0.047337278106508875,0.22916666666666666,0.14473684210526316,0.28063241106719367,0.9905,3.25,0.36,0.46774193548387105,7
white,8.0,0.25,0.27,0.5384615384615384,0.28124999999999994,0.18421052631578946,0.31225296442687744,0.99406,2.99,0.36,0.5161290322580645,6
white,6.4,0.68,0.26,0.16568047337278108,0.625,0.3157894736842105,0.5533596837944664,0.99347,3.18,0.4,0.20967741935483886,5
white,7.3,0.25,0.29,0.4082840236686391,0.4166666666666667,0.4868421052631579,0.6007905138339921,0.9965,3.43,0.38,0.25806451612903225,5
white,7.1,0.28,0.28,0.4674556213017752,0.21874999999999997,0.3157894736842105,0.7312252964426877,0.99338,3.16,0.46,0.6774193548387096,7
white,7.6,0.3,0.22,0.5680473372781065,0.4166666666666667,0.7368421052631579,0.7312252964426877,0.9966,3.08,0.4,0.20967741935483886,6
white,5.8,0.415,0.13,0.047337278106508875,0.3229166666666667,0.13157894736842105,0.22924901185770752,0.9922,3.29,0.52,0.40322580645161293,5
white,6.8,0.21,0.26,0.6568047337278107,0.3020833333333333,0.7894736842105263,0.5770750988142292,0.99523,3.02,0.56,0.40322580645161293,7
white,6.0,0.43,0.34,0.4142011834319527,0.37499999999999994,0.3157894736842105,0.4426877470355731,0.99222,3.03,0.37,0.48387096774193555,6
white,6.8,0.34,0.74,0.1301775147928994,0.8229166666666666,0.2894736842105263,0.7075098814229249,0.9928,3.51,0.7,0.6451612903225807,6
red,5.6,0.31,0.78,0.7869822485207102,0.6770833333333334,0.2894736842105263,0.33992094861660077,0.99677,3.39,0.48,0.40322580645161293,6
white,6.9,0.14,0.38,0.02366863905325444,0.3333333333333333,0.27631578947368424,0.2964426877470356,0.99043,3.03,0.54,0.5483870967741936,6
red,7.6,0.35,0.6,0.1183431952662722,0.6666666666666666,0.2894736842105263,0.15019762845849802,0.99656,3.38,0.79,0.5,6
red,7.6,0.68,0.02,0.04142011834319528,0.65625,0.10526315789473684,0.05533596837944664,0.9965,3.17,1.08,0.1935483870967741,4
red,7.6,0.645,0.03,0.07692307692307691,0.8020833333333333,0.17105263157894737,0.2015810276679842,0.9969,3.37,0.46,0.37096774193548404,5
white,7.8,0.23,0.28,0.24556213017751483,0.34375,0.5789473684210527,0.6324110671936759,0.9928,2.96,0.4,0.5645161290322581,5
red,7.3,0.51,0.18,0.08875739644970415,0.6354166666666667,0.14473684210526316,0.08695652173913043,0.99768,3.52,0.73,0.24193548387096778,6
red,7.3,0.91,0.1,0.07100591715976333,0.6770833333333334,0.25,0.1976284584980237,0.99672,3.35,0.56,0.1935483870967741,5
white,8.9,0.32,0.49,0.0591715976331361,0.4270833333333333,0.21052631578947367,0.49407114624505927,0.9956,3.13,0.34,0.2258064516129033,5
white,6.7,0.11,0.26,0.8402366863905327,0.4583333333333333,0.5657894736842105,0.35177865612648224,0.99676,3.2,0.35,0.2903225806451614,6
red,6.4,0.56,0.15,0.07100591715976333,0.71875,0.21052631578947367,0.233201581027668,0.99294,3.33,0.6,0.40322580645161293,6
white,6.6,0.56,0.16,0.14792899408284024,0.37499999999999994,0.35526315789473684,0.33992094861660077,0.994,3.12,0.35,0.17741935483870963,6
red,7.6,0.49,0.33,0.07692307692307691,0.6770833333333334,0.34210526315789475,0.31225296442687744,0.99706,3.41,0.58,0.16129032258064518,5
red,7.4,0.55,0.19,0.07100591715976333,0.7604166666666667,0.18421052631578946,0.11067193675889328,0.99655,3.49,0.68,0.40322580645161293,5
white,6.3,0.22,0.43,0.23372781065088757,0.3020833333333333,0.39473684210526316,0.4901185770750988,0.9918,3.35,0.33,0.5645161290322581,7
white,7.3,0.19,0.27,0.7869822485207102,0.5,0.5789473684210527,0.5889328063241107,0.99807,2.94,0.41,0.12903225806451626,8
